"Original Est.","Bootstrap Mean","Bootstrap SD","T Stat.","2.5% CI","97.5% CI","Bootstrap P Val","model_id","label","path"
-0.152047181056461,-0.165008224386272,0.103013952846732,-1.47598628005939,-0.364463298398154,0.0353224278337332,0.1044,"micro_direct_1595","ISRAEL + CHINA + BORDER + FENTANYL + FELON + RACE","RACE  ->  VOTE"
-0.312451540600305,-0.303743590522473,0.100021206782465,-3.12385293730612,-0.500954517317709,-0.102611916362234,0.006,"micro_direct_1813","ISRAEL + BORDER + FENTANYL + HEALTHCARE + FELON + RACE","ISRAEL  ->  VOTE"
0.354463476783091,0.355729575146929,0.129552956372242,2.73605085293938,0.107654970175348,0.615060017065838,0.0048,"micro_direct_1813","ISRAEL + BORDER + FENTANYL + HEALTHCARE + FELON + RACE","BORDER  ->  VOTE"
-0.14500367821979,-0.155736567966521,0.120581962386545,-1.20253208149787,-0.384240360453107,0.0904906567622529,0.2032,"micro_direct_1813","ISRAEL + BORDER + FENTANYL + HEALTHCARE + FELON + RACE","FENTANYL  ->  VOTE"
0.157987611707927,0.164756497150704,0.132797223614184,1.18969062310315,-0.127668374505337,0.436362621994101,0.1816,"micro_direct_1813","ISRAEL + BORDER + FENTANYL + HEALTHCARE + FELON + RACE","HEALTHCARE  ->  VOTE"
-0.350709383027299,-0.340636388170179,0.125140811655627,-2.8025180465699,-0.572461926259681,-0.0828838516814127,0.012,"micro_direct_1813","ISRAEL + BORDER + FENTANYL + HEALTHCARE + FELON + RACE","FELON  ->  VOTE"
-0.123148855978164,-0.13458843139442,0.103553791305604,-1.18922595131966,-0.343088546312324,0.0603818104110193,0.186,"micro_direct_1813","ISRAEL + BORDER + FENTANYL + HEALTHCARE + FELON + RACE","RACE  ->  VOTE"
-0.410864071414449,-0.412630458498058,0.120141236417479,-3.41984220960351,-0.662432475070642,-0.182326035805079,0.0032,"micro_direct_1842","ISRAEL + BORDER + INFLATION + HEALTHCARE + TAX + AUTHORITARIAN","ISRAEL  ->  VOTE"
0.314896151218536,0.305347133619739,0.132736464778869,2.37234095199939,0.0352200756387996,0.552653437160848,0.026,"micro_direct_1842","ISRAEL + BORDER + INFLATION + HEALTHCARE + TAX + AUTHORITARIAN","BORDER  ->  VOTE"
-0.0754766399407893,-0.117563083922875,0.176040178815136,-0.428746667089275,-0.471140975078505,0.218478558541043,0.5136,"micro_direct_1842","ISRAEL + BORDER + INFLATION + HEALTHCARE + TAX + AUTHORITARIAN","INFLATION  ->  VOTE"
0.266492194722942,0.257924232865623,0.190610858657373,1.39809555761966,-0.183237628116409,0.576853420151667,0.2312,"micro_direct_1842","ISRAEL + BORDER + INFLATION + HEALTHCARE + TAX + AUTHORITARIAN","HEALTHCARE  ->  VOTE"
-0.158079027146748,-0.157299659670409,0.165440461393694,-0.955504027340519,-0.455410989447341,0.197057900362344,0.3232,"micro_direct_1842","ISRAEL + BORDER + INFLATION + HEALTHCARE + TAX + AUTHORITARIAN","TAX  ->  VOTE"
0.421421255071522,0.421457978555828,0.126272640027841,3.33739165490326,0.169392795654669,0.682996143964221,0.0012,"micro_direct_1842","ISRAEL + BORDER + INFLATION + HEALTHCARE + TAX + AUTHORITARIAN","AUTHORITARIAN  ->  VOTE"
-0.387679958366024,-0.393356316566102,0.101098685197031,-3.83466864688175,-0.60675769958589,-0.208494822069955,0,"micro_direct_980","ISRAEL + BORDER + FELON + AUTHORITARIAN + RACE","ISRAEL  ->  VOTE"
0.390980755986158,0.388671755105767,0.114856656570005,3.40407572066017,0.167444571121308,0.627319032605307,0,"micro_direct_980","ISRAEL + BORDER + FELON + AUTHORITARIAN + RACE","BORDER  ->  VOTE"
-0.275974736062269,-0.266379529331041,0.14810744990391,-1.86334135279028,-0.559086415798963,0.0208319485831407,0.0708,"micro_direct_980","ISRAEL + BORDER + FELON + AUTHORITARIAN + RACE","FELON  ->  VOTE"
